date,country,soe,arrivals,arrivals_male,arrivals_female,ISO3_code,Continent
2020-01-01,ESP,Pulau Pinang,71,43,28,ESP,Asia
2020-01-01,ESP,Sabah,44,24,20,ESP,Asia
2020-01-01,ESP,Sarawak,35,19,16,ESP,Asia
2020-01-01,ESP,Selangor,2140,1298,842,ESP,Asia
2020-01-01,ESP,W.P. Labuan,8,6,2,ESP,Asia
2020-01-01,EST,Johor,91,47,44,EST,Asia
2020-01-01,EST,Kedah,107,56,51,EST,Asia
2020-01-01,EST,Kelantan,0,0,0,EST,Asia
2020-01-01,EST,Pahang,0,0,0,EST,Asia
2020-01-01,EST,Perak,3,2,1,EST,Asia
2020-01-01,EST,Perlis,1,1,0,EST,Asia
2020-01-01,EST,Pulau Pinang,6,4,2,EST,Asia
2020-01-01,EST,Sabah,16,10,6,EST,Asia
2020-01-01,EST,Sarawak,4,3,1,EST,Asia
2020-01-01,EST,Selangor,254,135,119,EST,Asia
2020-01-01,EST,W.P. Labuan,0,0,0,EST,Asia
2020-01-01,ETH,Johor,5,4,1,ETH,Europe
2020-01-01,ETH,Kedah,0,0,0,ETH,Europe
2020-01-01,ETH,Pulau Pinang,0,0,0,ETH,Europe
2020-01-01,ETH,Sarawak,2,0,2,ETH,Europe
2020-01-01,ETH,Selangor,41,25,16,ETH,Europe
2020-01-01,FIN,Johor,335,208,127,FIN,Americas
2020-01-01,FIN,Kedah,476,209,267,FIN,Americas
2020-01-01,FIN,Kelantan,3,1,2,FIN,Americas
2020-01-01,FIN,Melaka,0,0,0,FIN,Americas
2020-01-01,FIN,Negeri Sembilan,0,0,0,FIN,Americas
2020-01-01,FIN,Pahang,0,0,0,FIN,Americas
2020-01-01,FIN,Perak,3,2,1,FIN,Americas
2020-01-01,FIN,Perlis,19,11,8,FIN,Americas
2020-01-01,FIN,Pulau Pinang,129,76,53,FIN,Americas
2020-01-01,FIN,Sabah,24,15,9,FIN,Americas
2020-01-01,FIN,Sarawak,16,9,7,FIN,Americas
2020-01-01,FIN,Selangor,1417,756,661,FIN,Americas
2020-01-01,FIN,W.P. Labuan,2,1,1,FIN,Americas
2020-01-01,FJI,Johor,77,37,40,FJI,Europe
2020-01-01,FJI,Kedah,4,0,4,FJI,Europe
2020-01-01,FJI,Kelantan,0,0,0,FJI,Europe
2020-01-01,FJI,Perak,0,0,0,FJI,Europe
2020-01-01,FJI,Perlis,4,0,4,FJI,Europe
2020-01-01,FJI,Pulau Pinang,1,1,0,FJI,Europe
2020-01-01,FJI,Sabah,0,0,0,FJI,Europe
2020-01-01,FJI,Sarawak,0,0,0,FJI,Europe
2020-01-01,FJI,Selangor,151,84,67,FJI,Europe
2020-01-01,FRA,Johor,1957,1214,743,FRA,Americas
2020-01-01,FRA,Kedah,1149,671,478,FRA,Americas
2020-01-01,FRA,Kelantan,50,38,12,FRA,Americas
2020-01-01,FRA,Melaka,2,2,0,FRA,Americas
2020-01-01,FRA,Negeri Sembilan,1,1,0,FRA,Americas
2020-01-01,FRA,Pahang,12,5,7,FRA,Americas
2020-01-01,FRA,Perak,29,20,9,FRA,Americas
2020-01-01,FRA,Perlis,142,88,54,FRA,Americas
2020-01-01,FRA,Pulau Pinang,508,299,209,FRA,Americas
2020-01-01,FRA,Sabah,135,71,64,FRA,Americas
2020-01-01,FRA,Sarawak,100,68,32,FRA,Americas
2020-01-01,FRA,Selangor,8663,5373,3290,FRA,Americas
2020-01-01,FRA,Terengganu,0,0,0,FRA,Americas
2020-01-01,FRA,W.P. Labuan,5,3,2,FRA,Americas
2020-01-01,FSM,Johor,1,1,0,FSM,Africa
2020-01-01,FSM,Pulau Pinang,1,0,1,FSM,Africa
2020-01-01,FSM,Selangor,1,1,0,FSM,Africa
2020-01-01,GAB,Johor,1,1,0,GAB,Africa
2020-01-01,GAB,Pulau Pinang,0,0,0,GAB,Africa
2020-01-01,GAB,Sarawak,0,0,0,GAB,Africa
2020-01-01,GAB,Selangor,3,1,2,GAB,Africa
2020-01-01,GBR,Johor,5448,3473,1975,GBR,Americas
2020-01-01,GBR,Kedah,2148,1206,942,GBR,Americas
2020-01-01,GBR,Kelantan,37,31,6,GBR,Americas
2020-01-01,GBR,Melaka,5,5,0,GBR,Americas
2020-01-01,GBR,Negeri Sembilan,0,0,0,GBR,Americas
2020-01-01,GBR,Pahang,18,13,5,GBR,Americas
2020-01-01,GBR,Perak,75,50,25,GBR,Americas
2020-01-01,GBR,Perlis,289,186,103,GBR,Americas
2020-01-01,GBR,Pulau Pinang,1412,841,571,GBR,Americas
2020-01-01,GBR,Sabah,581,327,254,GBR,Americas
2020-01-01,GBR,Sarawak,1261,822,439,GBR,Americas
2020-01-01,GBR,Selangor,20246,12997,7249,GBR,Americas
2020-01-01,GBR,Terengganu,0,0,0,GBR,Americas
2020-01-01,GBR,W.P. Labuan,119,74,45,GBR,Americas
2020-01-01,GEO,Johor,3,2,1,GEO,Europe
2020-01-01,GEO,Kedah,4,1,3,GEO,Europe
2020-01-01,GEO,Melaka,1,1,0,GEO,Europe
2020-01-01,GEO,Perak,0,0,0,GEO,Europe
2020-01-01,GEO,Perlis,0,0,0,GEO,Europe
2020-01-01,GEO,Pulau Pinang,3,2,1,GEO,Europe
2020-01-01,GEO,Sabah,0,0,0,GEO,Europe
2020-01-01,GEO,Sarawak,0,0,0,GEO,Europe
2020-01-01,GEO,Selangor,46,24,22,GEO,Europe
2020-01-01,GHA,Johor,14,11,3,GHA,Africa
2020-01-01,GHA,Kedah,0,0,0,GHA,Africa
2020-01-01,GHA,Kelantan,1,1,0,GHA,Africa
2020-01-01,GHA,Pulau Pinang,1,1,0,GHA,Africa
2020-01-01,GHA,Sabah,0,0,0,GHA,Africa
2020-01-01,GHA,Sarawak,2,2,0,GHA,Africa
2020-01-01,GHA,Selangor,82,50,32,GHA,Africa
2020-01-01,GIB,Johor,0,0,0,GIB,Asia
2020-01-01,GIB,Sarawak,0,0,0,GIB,Asia
2020-01-01,GIN,Johor,14,14,0,GIN,Africa
2020-01-01,GIN,Kedah,0,0,0,GIN,Africa
2020-01-01,GIN,Kelantan,1,1,0,GIN,Africa
2020-01-01,GIN,Perlis,0,0,0,GIN,Africa
2020-01-01,GIN,Pulau Pinang,0,0,0,GIN,Africa
2020-01-01,GIN,Sabah,0,0,0,GIN,Africa
2020-01-01,GIN,Sarawak,2,1,1,GIN,Africa
2020-01-01,GIN,Selangor,81,70,11,GIN,Africa
2020-01-01,GLP,Selangor,0,0,0,GLP,Europe
2020-01-01,GMB,Johor,11,6,5,GMB,Europe
2020-01-01,GMB,Kedah,0,0,0,GMB,Europe
2020-01-01,GMB,Kelantan,2,2,0,GMB,Europe
2020-01-01,GMB,Pulau Pinang,0,0,0,GMB,Europe
2020-01-01,GMB,Sabah,0,0,0,GMB,Europe
2020-01-01,GMB,Sarawak,0,0,0,GMB,Europe
2020-01-01,GMB,Selangor,67,52,15,GMB,Europe
2020-01-01,GNB,Johor,2,2,0,GNB,Asia
2020-01-01,GNB,Selangor,3,3,0,GNB,Asia
2020-01-01,GNQ,Johor,0,0,0,GNQ,Americas
2020-01-01,GNQ,Selangor,7,4,3,GNQ,Americas
2020-01-01,GRC,Johor,65,53,12,GRC,Europe
2020-01-01,GRC,Kedah,41,21,20,GRC,Europe
2020-01-01,GRC,Kelantan,1,1,0,GRC,Europe
2020-01-01,GRC,Melaka,4,3,1,GRC,Europe
2020-01-01,GRC,Negeri Sembilan,0,0,0,GRC,Europe
2020-01-01,GRC,Pahang,0,0,0,GRC,Europe
2020-01-01,GRC,Perak,3,1,2,GRC,Europe
2020-01-01,GRC,Perlis,7,4,3,GRC,Europe
2020-01-01,GRC,Pulau Pinang,7,6,1,GRC,Europe
2020-01-01,GRC,Sabah,2,2,0,GRC,Europe
2020-01-01,GRC,Sarawak,8,4,4,GRC,Europe
2020-01-01,GRC,Selangor,258,183,75,GRC,Europe
2020-01-01,GRD,Johor,12,10,2,GRD,Americas
2020-01-01,GRD,Kedah,0,0,0,GRD,Americas
2020-01-01,GRD,Pulau Pinang,1,1,0,GRD,Americas
2020-01-01,GRD,Sabah,0,0,0,GRD,Americas
2020-01-01,GRD,Sarawak,0,0,0,GRD,Americas
2020-01-01,GRD,Selangor,25,15,10,GRD,Americas
2020-01-01,GRL,Johor,0,0,0,GRL,Americas
2020-01-01,GRL,Selangor,0,0,0,GRL,Americas
2020-01-01,GTM,Johor,0,0,0,GTM,Americas
2020-01-01,GTM,Kedah,0,0,0,GTM,Americas
2020-01-01,GTM,Pahang,1,0,1,GTM,Americas
2020-01-01,GTM,Perak,0,0,0,GTM,Americas
2020-01-01,GTM,Pulau Pinang,0,0,0,GTM,Americas
2020-01-01,GTM,Sabah,0,0,0,GTM,Americas
2020-01-01,GTM,Sarawak,0,0,0,GTM,Americas
2020-01-01,GTM,Selangor,26,15,11,GTM,Americas
2020-01-01,GTM,W.P. Labuan,0,0,0,GTM,Americas
2020-01-01,GUY,Johor,2,2,0,GUY,Asia
2020-01-01,GUY,Kedah,0,0,0,GUY,Asia
2020-01-01,GUY,Pulau Pinang,0,0,0,GUY,Asia
2020-01-01,GUY,Sarawak,0,0,0,GUY,Asia
2020-01-01,GUY,Selangor,8,4,4,GUY,Asia
2020-01-01,HKG,Johor,0,0,0,HKG,Asia
2020-01-01,HKG,Kedah,0,0,0,HKG,Asia
2020-01-01,HKG,Kelantan,0,0,0,HKG,Asia
2020-01-01,HKG,Pahang,0,0,0,HKG,Asia
2020-01-01,HKG,Perak,25,13,12,HKG,Asia
2020-01-01,HKG,Perlis,0,0,0,HKG,Asia
2020-01-01,HKG,Pulau Pinang,0,0,0,HKG,Asia
2020-01-01,HKG,Sabah,3,1,2,HKG,Asia
2020-01-01,HKG,Sarawak,7,5,2,HKG,Asia
2020-01-01,HKG,Selangor,0,0,0,HKG,Asia
2020-01-01,HKG,Terengganu,0,0,0,HKG,Asia
2020-01-01,HMD,Johor,0,0,0,HMD,Asia
2020-01-01,HND,Johor,10,4,6,HND,Europe
2020-01-01,HND,Kedah,2,1,1,HND,Europe
2020-01-01,HND,Perak,0,0,0,HND,Europe
2020-01-01,HND,Pulau Pinang,0,0,0,HND,Europe
2020-01-01,HND,Sabah,1,1,0,HND,Europe
2020-01-01,HND,Sarawak,0,0,0,HND,Europe
2020-01-01,HND,Selangor,21,13,8,HND,Europe
2020-01-01,HRV,Johor,72,44,28,HRV,Africa
2020-01-01,HRV,Kedah,26,17,9,HRV,Africa
2020-01-01,HRV,Kelantan,0,0,0,HRV,Africa
2020-01-01,HRV,Melaka,0,0,0,HRV,Africa
2020-01-01,HRV,Pahang,1,1,0,HRV,Africa
2020-01-01,HRV,Perak,1,0,1,HRV,Africa
2020-01-01,HRV,Perlis,1,1,0,HRV,Africa
2020-01-01,HRV,Pulau Pinang,8,7,1,HRV,Africa
2020-01-01,HRV,Sabah,0,0,0,HRV,Africa
2020-01-01,HRV,Sarawak,9,8,1,HRV,Africa
2020-01-01,HRV,Selangor,340,207,133,HRV,Africa
2020-01-01,HTI,Johor,0,0,0,HTI,Asia
2020-01-01,HTI,Kedah,0,0,0,HTI,Asia
2020-01-01,HTI,Kelantan,0,0,0,HTI,Asia
2020-01-01,HTI,Perak,0,0,0,HTI,Asia
2020-01-01,HTI,Pulau Pinang,0,0,0,HTI,Asia
2020-01-01,HTI,Sabah,0,0,0,HTI,Asia
2020-01-01,HTI,Selangor,5,4,1,HTI,Asia
2020-01-01,HUN,Johor,93,56,37,HUN,Asia
2020-01-01,HUN,Kedah,281,148,133,HUN,Asia
2020-01-01,HUN,Kelantan,1,0,1,HUN,Asia
2020-01-01,HUN,Pahang,0,0,0,HUN,Asia
2020-01-01,HUN,Perak,0,0,0,HUN,Asia
2020-01-01,HUN,Perlis,6,3,3,HUN,Asia
2020-01-01,HUN,Pulau Pinang,77,46,31,HUN,Asia
2020-01-01,HUN,Sabah,20,12,8,HUN,Asia
2020-01-01,HUN,Sarawak,19,14,5,HUN,Asia
2020-01-01,HUN,Selangor,1067,555,512,HUN,Asia
2020-01-01,HUN,W.P. Labuan,0,0,0,HUN,Asia
2020-01-01,IDN,Johor,146428,75004,71424,IDN,Americas
2020-01-01,IDN,Kedah,5574,2183,3391,IDN,Americas
2020-01-01,IDN,Kelantan,195,91,104,IDN,Americas
2020-01-01,IDN,Melaka,5852,2696,3156,IDN,Americas
2020-01-01,IDN,Negeri Sembilan,3379,2169,1210,IDN,Americas
2020-01-01,IDN,Pahang,24,12,12,IDN,Americas
2020-01-01,IDN,Perak,228,78,150,IDN,Americas
2020-01-01,IDN,Perlis,648,307,341,IDN,Americas
2020-01-01,IDN,Pulau Pinang,25021,8736,16285,IDN,Americas
2020-01-01,IDN,Sabah,4962,2523,2439,IDN,Americas
2020-01-01,IDN,Sarawak,43648,25764,17884,IDN,Americas
2020-01-01,IDN,Selangor,137859,65764,72095,IDN,Americas
2020-01-01,IDN,Terengganu,0,0,0,IDN,Americas
2020-01-01,IDN,W.P. Labuan,134,87,47,IDN,Americas
2020-01-01,IND,Johor,25250,18364,6886,IND,Europe
2020-01-01,IND,Kedah,953,553,400,IND,Europe
2020-01-01,IND,Kelantan,22,20,2,IND,Europe
2020-01-01,IND,Melaka,20,16,4,IND,Europe
2020-01-01,IND,Negeri Sembilan,1,1,0,IND,Europe
2020-01-01,IND,Pahang,16,15,1,IND,Europe
2020-01-01,IND,Perak,357,248,109,IND,Europe
2020-01-01,IND,Perlis,30,27,3,IND,Europe
2020-01-01,IND,Pulau Pinang,736,524,212,IND,Europe
2020-01-01,IND,Sabah,102,64,38,IND,Europe
2020-01-01,IND,Sarawak,1989,1666,323,IND,Europe
2020-01-01,IND,Selangor,69072,48859,20213,IND,Europe
2020-01-01,IND,Terengganu,0,0,0,IND,Europe
2020-01-01,IND,W.P. Labuan,118,107,11,IND,Europe
2020-01-01,IOT,Pulau Pinang,0,0,0,IOT,Asia
2020-01-01,IOT,Selangor,0,0,0,IOT,Asia
2020-01-01,IRL,Johor,323,214,109,IRL,Europe
2020-01-01,IRL,Kedah,128,74,54,IRL,Europe
2020-01-01,IRL,Kelantan,3,3,0,IRL,Europe
2020-01-01,IRL,Negeri Sembilan,0,0,0,IRL,Europe
2020-01-01,IRL,Pahang,2,2,0,IRL,Europe
2020-01-01,IRL,Perak,8,7,1,IRL,Europe
2020-01-01,IRL,Perlis,17,9,8,IRL,Europe
2020-01-01,IRL,Pulau Pinang,132,89,43,IRL,Europe
2020-01-01,IRL,Sabah,36,23,13,IRL,Europe
2020-01-01,IRL,Sarawak,35,22,13,IRL,Europe
2020-01-01,IRL,Selangor,1463,921,542,IRL,Europe
2020-01-01,IRL,Terengganu,0,0,0,IRL,Europe
2020-01-01,IRL,W.P. Labuan,4,4,0,IRL,Europe
2020-01-01,IRN,Johor,443,245,198,IRN,Asia
2020-01-01,IRN,Kedah,20,15,5,IRN,Asia
2020-01-01,IRN,Kelantan,1,1,0,IRN,Asia
2020-01-01,IRN,Perak,0,0,0,IRN,Asia
2020-01-01,IRN,Perlis,1,1,0,IRN,Asia
2020-01-01,IRN,Pulau Pinang,3,2,1,IRN,Asia
2020-01-01,IRN,Sabah,10,6,4,IRN,Asia
2020-01-01,IRN,Sarawak,8,7,1,IRN,Asia
2020-01-01,IRN,Selangor,4149,2272,1877,IRN,Asia
2020-01-01,IRN,W.P. Labuan,1,1,0,IRN,Asia
2020-01-01,IRQ,Johor,95,64,31,IRQ,Europe
2020-01-01,IRQ,Kedah,10,7,3,IRQ,Europe
2020-01-01,IRQ,Kelantan,0,0,0,IRQ,Europe
2020-01-01,IRQ,Melaka,0,0,0,IRQ,Europe
2020-01-01,IRQ,Pahang,0,0,0,IRQ,Europe
2020-01-01,IRQ,Perak,0,0,0,IRQ,Europe
2020-01-01,IRQ,Perlis,0,0,0,IRQ,Europe
2020-01-01,IRQ,Pulau Pinang,9,7,2,IRQ,Europe
2020-01-01,IRQ,Sabah,2,2,0,IRQ,Europe
2020-01-01,IRQ,Sarawak,0,0,0,IRQ,Europe
2020-01-01,IRQ,Selangor,1635,1185,450,IRQ,Europe
2020-01-01,ISL,Johor,7,4,3,ISL,Africa
2020-01-01,ISL,Kedah,6,4,2,ISL,Africa
2020-01-01,ISL,Kelantan,0,0,0,ISL,Africa
2020-01-01,ISL,Perak,0,0,0,ISL,Africa
2020-01-01,ISL,Perlis,4,1,3,ISL,Africa
2020-01-01,ISL,Pulau Pinang,1,1,0,ISL,Africa
2020-01-01,ISL,Sabah,1,1,0,ISL,Africa
2020-01-01,ISL,Sarawak,3,2,1,ISL,Africa
2020-01-01,ISL,Selangor,104,57,47,ISL,Africa
2020-01-01,ISL,W.P. Labuan,0,0,0,ISL,Africa
2020-01-01,ISR,Pulau Pinang,0,0,0,ISR,Asia
2020-01-01,ITA,Johor,696,498,198,ITA,Asia
2020-01-01,ITA,Kedah,1186,613,573,ITA,Asia
2020-01-01,ITA,Kelantan,10,9,1,ITA,Asia
2020-01-01,ITA,Melaka,1,1,0,ITA,Asia
2020-01-01,ITA,Negeri Sembilan,2,2,0,ITA,Asia
2020-01-01,ITA,Pahang,0,0,0,ITA,Asia
2020-01-01,ITA,Perak,14,12,2,ITA,Asia
2020-01-01,ITA,Perlis,47,35,12,ITA,Asia
2020-01-01,ITA,Pulau Pinang,157,98,59,ITA,Asia
2020-01-01,ITA,Sabah,53,33,20,ITA,Asia
2020-01-01,ITA,Sarawak,35,23,12,ITA,Asia
2020-01-01,ITA,Selangor,3411,2241,1170,ITA,Asia
2020-01-01,ITA,W.P. Labuan,2,0,2,ITA,Asia
2020-01-01,JAM,Johor,5,0,5,JAM,Asia
2020-01-01,JAM,Kedah,1,0,1,JAM,Asia
2020-01-01,JAM,Perak,0,0,0,JAM,Asia
2020-01-01,JAM,Pulau Pinang,0,0,0,JAM,Asia
2020-01-01,JAM,Sabah,0,0,0,JAM,Asia
2020-01-01,JAM,Sarawak,0,0,0,JAM,Asia
2020-01-01,JAM,Selangor,40,11,29,JAM,Asia
2020-01-01,JAM,W.P. Labuan,0,0,0,JAM,Asia
2020-01-01,JOR,Johor,74,28,46,JOR,Asia
2020-01-01,JOR,Kedah,33,17,16,JOR,Asia
2020-01-01,JOR,Kelantan,1,1,0,JOR,Asia
2020-01-01,JOR,Melaka,0,0,0,JOR,Asia
2020-01-01,JOR,Perlis,1,1,0,JOR,Asia
2020-01-01,JOR,Pulau Pinang,24,7,17,JOR,Asia
2020-01-01,JOR,Sabah,9,8,1,JOR,Asia
2020-01-01,JOR,Sarawak,2,2,0,JOR,Asia
2020-01-01,JOR,Selangor,1227,751,476,JOR,Asia
2020-01-01,JOR,W.P. Labuan,0,0,0,JOR,Asia
2020-01-01,JPN,Johor,9179,5771,3408,JPN,Africa
2020-01-01,JPN,Kedah,892,477,415,JPN,Africa
2020-01-01,JPN,Kelantan,18,17,1,JPN,Africa
2020-01-01,JPN,Melaka,2,2,0,JPN,Africa
2020-01-01,JPN,Negeri Sembilan,0,0,0,JPN,Africa
2020-01-01,JPN,Pahang,17,12,5,JPN,Africa
2020-01-01,JPN,Perak,74,51,23,JPN,Africa
2020-01-01,JPN,Perlis,123,86,37,JPN,Africa
2020-01-01,JPN,Pulau Pinang,1891,1286,605,JPN,Africa
2020-01-01,JPN,Sabah,899,424,475,JPN,Africa
2020-01-01,JPN,Sarawak,317,225,92,JPN,Africa
2020-01-01,JPN,Selangor,30603,18965,11638,JPN,Africa
2020-01-01,JPN,W.P. Labuan,14,10,4,JPN,Africa
2020-01-01,KAZ,Johor,69,28,41,KAZ,Europe
2020-01-01,KAZ,Kedah,475,213,262,KAZ,Europe
2020-01-01,KAZ,Kelantan,3,0,3,KAZ,Europe
2020-01-01,KAZ,Melaka,0,0,0,KAZ,Europe
2020-01-01,KAZ,Perak,0,0,0,KAZ,Europe
2020-01-01,KAZ,Perlis,9,4,5,KAZ,Europe
2020-01-01,KAZ,Pulau Pinang,12,5,7,KAZ,Europe
2020-01-01,KAZ,Sabah,2,2,0,KAZ,Europe
2020-01-01,KAZ,Sarawak,10,5,5,KAZ,Europe
2020-01-01,KAZ,Selangor,3602,1509,2093,KAZ,Europe
2020-01-01,KAZ,W.P. Labuan,1,0,1,KAZ,Europe
2020-01-01,KEN,Johor,139,62,77,KEN,Africa
2020-01-01,KEN,Kedah,2,2,0,KEN,Africa
2020-01-01,KEN,Kelantan,0,0,0,KEN,Africa
2020-01-01,KEN,Perak,0,0,0,KEN,Africa
2020-01-01,KEN,Perlis,2,1,1,KEN,Africa
2020-01-01,KEN,Pulau Pinang,4,2,2,KEN,Africa
2020-01-01,KEN,Sabah,0,0,0,KEN,Africa
2020-01-01,KEN,Sarawak,2,2,0,KEN,Africa
2020-01-01,KEN,Selangor,386,209,177,KEN,Africa
2020-01-01,KGZ,Johor,25,16,9,KGZ,Europe
2020-01-01,KGZ,Kedah,37,17,20,KGZ,Europe
2020-01-01,KGZ,Kelantan,0,0,0,KGZ,Europe
2020-01-01,KGZ,Perak,0,0,0,KGZ,Europe
2020-01-01,KGZ,Perlis,3,0,3,KGZ,Europe
2020-01-01,KGZ,Pulau Pinang,3,1,2,KGZ,Europe
2020-01-01,KGZ,Sabah,2,1,1,KGZ,Europe
2020-01-01,KGZ,Sarawak,0,0,0,KGZ,Europe
2020-01-01,KGZ,Selangor,717,334,383,KGZ,Europe
2020-01-01,KHM,Johor,2942,1236,1706,KHM,Asia
2020-01-01,KHM,Kedah,209,121,88,KHM,Asia
2020-01-01,KHM,Kelantan,1111,831,280,KHM,Asia
2020-01-01,KHM,Melaka,0,0,0,KHM,Asia
2020-01-01,KHM,Negeri Sembilan,0,0,0,KHM,Asia
2020-01-01,KHM,Pahang,0,0,0,KHM,Asia
2020-01-01,KHM,Perak,24,18,6,KHM,Asia
2020-01-01,KHM,Perlis,801,629,172,KHM,Asia
2020-01-01,KHM,Pulau Pinang,4,0,4,KHM,Asia
2020-01-01,KHM,Sabah,2,1,1,KHM,Asia
2020-01-01,KHM,Sarawak,29,15,14,KHM,Asia
2020-01-01,KHM,Selangor,4784,2186,2598,KHM,Asia
2020-01-01,KHM,W.P. Labuan,0,0,0,KHM,Asia
2020-01-01,KIR,Johor,4,4,0,KIR,Africa
2020-01-01,KIR,Sabah,0,0,0,KIR,Africa
2020-01-01,KIR,Selangor,1,1,0,KIR,Africa
2020-01-01,KNA,Johor,10,7,3,KNA,Africa
2020-01-01,KNA,Kedah,0,0,0,KNA,Africa
2020-01-01,KNA,Perlis,0,0,0,KNA,Africa
2020-01-01,KNA,Pulau Pinang,4,2,2,KNA,Africa
2020-01-01,KNA,Sabah,1,1,0,KNA,Africa
2020-01-01,KNA,Selangor,48,34,14,KNA,Africa
2020-01-01,KNA,W.P. Labuan,0,0,0,KNA,Africa
2020-01-01,KOR,Johor,29631,13776,15855,KOR,Asia
2020-01-01,KOR,Kedah,548,266,282,KOR,Asia
2020-01-01,KOR,Kelantan,7,5,2,KOR,Asia
2020-01-01,KOR,Melaka,1,1,0,KOR,Asia
2020-01-01,KOR,Negeri Sembilan,7,4,3,KOR,Asia
2020-01-01,KOR,Pahang,19,9,10,KOR,Asia
2020-01-01,KOR,Perak,17,8,9,KOR,Asia
2020-01-01,KOR,Perlis,111,80,31,KOR,Asia
2020-01-01,KOR,Pulau Pinang,765,379,386,KOR,Asia
2020-01-01,KOR,Sabah,33316,14024,19292,KOR,Asia
2020-01-01,KOR,Sarawak,425,258,167,KOR,Asia
2020-01-01,KOR,Selangor,33486,16434,17052,KOR,Asia
2020-01-01,KOR,Terengganu,0,0,0,KOR,Asia
2020-01-01,KOR,W.P. Labuan,24,16,8,KOR,Asia
2020-01-01,KWT,Johor,174,71,103,KWT,Africa
2020-01-01,KWT,Kedah,6,3,3,KWT,Africa
2020-01-01,KWT,Kelantan,0,0,0,KWT,Africa
2020-01-01,KWT,Perak,0,0,0,KWT,Africa
2020-01-01,KWT,Perlis,0,0,0,KWT,Africa
2020-01-01,KWT,Pulau Pinang,9,2,7,KWT,Africa
2020-01-01,KWT,Sabah,0,0,0,KWT,Africa
2020-01-01,KWT,Sarawak,0,0,0,KWT,Africa
2020-01-01,KWT,Selangor,1032,540,492,KWT,Africa
2020-01-01,KWT,W.P. Labuan,0,0,0,KWT,Africa
2020-01-01,LAO,Johor,228,72,156,LAO,Europe
2020-01-01,LAO,Kedah,1165,87,1078,LAO,Europe
2020-01-01,LAO,Kelantan,209,78,131,LAO,Europe
2020-01-01,LAO,Melaka,0,0,0,LAO,Europe
2020-01-01,LAO,Perak,16,0,16,LAO,Europe
2020-01-01,LAO,Perlis,533,134,399,LAO,Europe
2020-01-01,LAO,Pulau Pinang,10,2,8,LAO,Europe
2020-01-01,LAO,Sabah,1,0,1,LAO,Europe
2020-01-01,LAO,Sarawak,0,0,0,LAO,Europe
2020-01-01,LAO,Selangor,462,159,303,LAO,Europe
2020-01-01,LAO,W.P. Labuan,0,0,0,LAO,Europe
2020-01-01,LBN,Johor,20,13,7,LBN,Europe
2020-01-01,LBN,Kedah,2,2,0,LBN,Europe
2020-01-01,LBN,Kelantan,0,0,0,LBN,Europe
2020-01-01,LBN,Pahang,0,0,0,LBN,Europe
2020-01-01,LBN,Perak,0,0,0,LBN,Europe
2020-01-01,LBN,Perlis,0,0,0,LBN,Europe
2020-01-01,LBN,Pulau Pinang,4,1,3,LBN,Europe
2020-01-01,LBN,Sabah,0,0,0,LBN,Europe
2020-01-01,LBN,Sarawak,1,1,0,LBN,Europe
2020-01-01,LBN,Selangor,258,160,98,LBN,Europe
2020-01-01,LBN,W.P. Labuan,0,0,0,LBN,Europe
2020-01-01,LBR,Johor,5,5,0,LBR,Europe
2020-01-01,LBR,Kedah,0,0,0,LBR,Europe
2020-01-01,LBR,Sabah,0,0,0,LBR,Europe
2020-01-01,LBR,Sarawak,0,0,0,LBR,Europe
2020-01-01,LBR,Selangor,10,8,2,LBR,Europe
2020-01-01,LBY,Johor,22,14,8,LBY,Europe
2020-01-01,LBY,Kedah,2,2,0,LBY,Europe
2020-01-01,LBY,Perlis,0,0,0,LBY,Europe
2020-01-01,LBY,Pulau Pinang,7,3,4,LBY,Europe
2020-01-01,LBY,Sabah,1,1,0,LBY,Europe
2020-01-01,LBY,Sarawak,1,0,1,LBY,Europe
2020-01-01,LBY,Selangor,867,637,230,LBY,Europe
2020-01-01,LCA,Johor,4,2,2,LCA,Oceania
2020-01-01,LCA,Kedah,0,0,0,LCA,Oceania
2020-01-01,LCA,Pulau Pinang,0,0,0,LCA,Oceania
2020-01-01,LCA,Sarawak,0,0,0,LCA,Oceania
2020-01-01,LCA,Selangor,14,12,2,LCA,Oceania
2020-01-01,LIE,Johor,4,4,0,LIE,Europe
2020-01-01,LIE,Kedah,2,2,0,LIE,Europe
2020-01-01,LIE,Perlis,0,0,0,LIE,Europe
2020-01-01,LIE,Pulau Pinang,1,1,0,LIE,Europe
2020-01-01,LIE,Sabah,0,0,0,LIE,Europe
2020-01-01,LIE,Sarawak,0,0,0,LIE,Europe
2020-01-01,LIE,Selangor,7,4,3,LIE,Europe
2020-01-01,LKA,Johor,1199,841,358,LKA,Africa
2020-01-01,LKA,Kedah,17,11,6,LKA,Africa
2020-01-01,LKA,Kelantan,0,0,0,LKA,Africa
2020-01-01,LKA,Melaka,0,0,0,LKA,Africa
2020-01-01,LKA,Pahang,1,1,0,LKA,Africa
2020-01-01,LKA,Perak,4,3,1,LKA,Africa
2020-01-01,LKA,Perlis,0,0,0,LKA,Africa
2020-01-01,LKA,Pulau Pinang,50,33,17,LKA,Africa
2020-01-01,LKA,Sabah,0,0,0,LKA,Africa
2020-01-01,LKA,Sarawak,20,16,4,LKA,Africa
2020-01-01,LKA,Selangor,3454,2153,1301,LKA,Africa
